contig	start_pos	end_pos	strand	id	GI	GeneID	gene	description
NC_000913.3	1854096	1854854	R	NP_416284.1	16129724	946272	ydjF	putative DEOR-type transcriptional regulator; putative DNA-binding transcriptional regulator
NC_000913.3	1854991	1855971	R	NP_416285.1	16129725	946283	ydjG	alpha-Keto reductase, NADH-dependent; can use methylglyoxal as substrate
NC_000913.3	1855981	1856928	R	NP_416286.4	90111328	946285	ydjH	putative kinase
NC_000913.3	1856933	1857769	R	NP_416287.1	16129727	946291	ydjI	putative aldolase
NC_000913.3	1857790	1858833	R	NP_416288.1	16129728	946292	ydjJ	putative oxidoreductase; putative Zn-dependent NAD(P)-binding oxidoreductase
NC_000913.3	1858850	1860229	R	NP_416289.1	16129729	946293	ydjK	putative transport protein; putative transporter
NC_000913.3	1860256	1861332	R	NP_416290.1	16129730	946299	ydjL	putative Zn-dependent NAD(P)-binding oxidoreductase
NC_000913.3	1861702	1861974	R	NP_416291.4	90111329	947074	yeaC	DUF1315 family protein
NC_000913.3	1862016	1862429	R	NP_416292.1	16129732	947188	msrB	methionine sulfoxide reductase B
NC_000913.3	1862771	1863766	D	NP_416293.1	16129733	947679	gapA	glyceraldehyde-3-phosphate dehydrogenase A
NC_000913.3	1863850	1864734	D	NP_416294.4	90111330	946572	yeaD	D-hexose-6-phosphate epimerase-like protein
NC_000913.3	1864782	1865636	R	NP_416295.1	16129735	946302	yeaE	putative an aldehyde reductase; aldo-keto reductase, methylglyoxal to acetol, NADPH-dependent
NC_000913.3	1865726	1866472	R	NP_416296.1	16129736	946301	mipA	scaffolding protein for murein synthesizing machinery
NC_000913.3	1866908	1868842	D	NP_416297.1	16129737	946297	yeaG	protein kinase, endogenous substrate unidentified; autokinase
NC_000913.3	1868955	1870238	D	NP_416298.1	16129738	946296	yeaH	UPF0229 family protein
NC_000913.3	1870385	1871860	D	NP_416299.1	16129739	946366	yeaI	putative membrane-anchored diguanylate cyclase
NC_000913.3	1872041	1873531	D	NP_416300.2	90111331	946290	yeaJ	putative diguanylate cyclase
NC_000913.3	1873574	1874077	D	NP_416301.1	16129741	946303	yeaK	aminoacyl-tRNA editing domain protein
NC_000913.3	1874078	1874182	R	NP_416302.2	90111332	946294	yoaI	uncharacterized protein
NC_000913.3	1874352	1874798	D	NP_416303.1	16129743	946307	yeaL	UPF0756 family putative inner membrane protein
NC_000913.3	1874755	1875576	R	NP_416304.1	16129744	946590	yeaM	putative ARAC-type regulatory protein; putative DNA-binding transcriptional regulator
NC_000913.3	1875673	1876854	D	NP_416305.1	16129745	946309	yeaN	putative amino acid/amine transport protein; putative transporter
NC_000913.3	1876909	1877256	D	NP_416306.2	90111333	945675	yeaO	DUF488 family protein
NC_000913.3	1877278	1877532	R	NP_416307.1	16129747	946310	yoaF	DUF333 family outer membrane lipoprotein
NC_000913.3	1877715	1878740	D	NP_416308.4	90111334	948969	yeaP	diguanylate cyclase
NC_000913.3	1878773	1878871	D	YP_002791242.1	226524722	7751647	yoaK	inner membrane-associated protein
NC_000913.3	1878874	1878948	D	YP_002791243.1	226524723	7751648	yoaJ	inner membrane-associated protein
NC_000913.3	1879007	1879255	R	NP_416309.1	16129749	946311	yeaQ	UPF0410 family protein
NC_000913.3	1879403	1879585	R	NP_416310.1	16129750	946314	yoaG	uncharacterized protein
NC_000913.3	1879589	1879948	R	NP_416311.1	16129751	946317	yeaR	DUF1971 family protein, nitrate-inducible
NC_000913.3	1880121	1880759	R	NP_416312.1	16129752	946157	leuE	leucine efflux protein
NC_000913.3	1880886	1881809	R	NP_416313.4	90111335	946316	dmlR	putative transcriptional regulator LYSR-type; transcriptional activator of dmlA
NC_000913.3	1881912	1882997	D	NP_416314.1	16129754	946319	dmlA	putative tartrate dehydrogenase; D-malate oxidase, NAD-dependent; putative tartrate dehydrogenase
NC_000913.3	1883188	1884633	D	NP_416315.1	16129755	947326	yeaV	putative transport protein; putative transporter
NC_000913.3	1884665	1885789	D	NP_416316.1	16129756	946325	yeaW	putative YeaWX dioxygenase alpha subunit; 2Fe-2S cluster
NC_000913.3	1885845	1886810	D	NP_416317.1	16129757	946329	yeaX	putative diogenase beta subunit; putative YeaWX dioxygenase beta subunit, reductase component
NC_000913.3	1886864	1887991	R	NP_416318.1	16129758	946328	rnd	RNase D, processes tRNA precursor; ribonuclease D
NC_000913.3	1888061	1889746	R	NP_416319.1	16129759	946327	fadD	acyl-CoA synthetase (long-chain-fatty-acid--CoA ligase)
NC_000913.3	1889951	1890532	R	NP_416320.1	16129760	946312	yeaY	putative outer membrane protein; Slp family lipoprotein, RpoE-regulated
NC_000913.3	1890572	1891267	R	NP_416321.1	16129761	946304	tsaB	tRNA(ANN) t(6)A37 threonylcarbamoyladenosine modification protein; binding partner and protease for TsaD
NC_000913.3	1891325	1893235	R	NP_416322.1	16129762	946305	yoaA	putative enzyme; putative ATP-dependent helicase, DinG family
NC_000913.3	1893367	1893711	D	NP_416323.4	90111336	946357	yoaB	putative reactive intermediate deaminase
NC_000913.3	1894133	1894432	D	NP_416324.2	226524724	946308	yoaC	DUF1889 family protein
NC_000913.3	1894552	1894731	R	NP_416325.1	16129765	946346	yoaH	UPF0181 family protein
NC_000913.3	1894805	1896166	D	NP_416326.1	16129766	946337	pabB	p-aminobenzoate synthetase, component I; aminodeoxychorismate synthase, subunit I
NC_000913.3	1896170	1896748	D	NP_416327.1	16129767	946330	nudL	putative CoA pyrophosphohydrolase, weak 3-phosphohydroxypyruvate phosphatase
NC_000913.3	1896932	1898296	D	NP_416328.1	16129768	946331	sdaA	L-serine deaminase; L-serine dehydratase 1
NC_000913.3	1898427	1900025	D	NP_416329.4	90111337	946336	yoaD	putative membrane-anchored cyclic-di-GMP phosphodiesterase, regulator of cellulose production
NC_000913.3	1900029	1901585	R	NP_416330.1	16129770	946335	yoaE	putative transport protein; putative membrane protein/conserved protein
NC_000913.3	1902048	1903019	D	NP_416331.1	16129771	946334	manX	PTS enzyme IIAB, mannose-specific; fused mannose-specific PTS enzymes: IIA component/IIB component
NC_000913.3	1903082	1903882	D	NP_416332.1	16129772	946332	manY	PTS enzyme IIC, mannose-specific; mannose-specific enzyme IIC component of PTS
NC_000913.3	1903895	1904746	D	NP_416333.4	345452720	946342	manZ	PTS enzyme IID, mannose-specific; mannose-specific enzyme IID component of PTS
NC_000913.3	1904801	1905259	D	NP_416334.1	16129774	946343	yobD	UPF0266 family inner membrane protein
NC_000913.3	1905688	1906254	D	NP_416335.4	162135903	946341	mntP	putative Mn(2+) efflux pump, mntR-regulated
NC_000913.3	1906251	1907060	R	NP_416336.1	16129776	946340	rlmA	23S rRNA m(1)G745 methyltransferase, SAM-dependent
NC_000913.3	1907226	1907435	R	NP_416337.1	16129777	946339	cspC	cold shock protein; stress protein, member of the CspA-family
NC_000913.3	1907448	1907591	R	NP_416338.1	16129778	946338	yobF	DUF2527 family heat-induced protein
NC_000913.3	1908261	1908548	R	NP_416339.1	16129779	946350	yebO	putative inner membrane protein
NC_000913.3	1908623	1908766	R	NP_416340.1	16129780	946351	mgrB	regulatory peptide for PhoPQ, feedback inhibition
NC_000913.3	1908925	1909164	D	YP_588456.1	94541114	1450271	yobH	uncharacterized protein
NC_000913.3	1909308	1910099	R	NP_416341.1	16129781	946129	kdgR	KDG regulon transcriptional repressor
NC_000913.3	1910276	1911649	D	NP_416342.4	90111339	946048	yebQ	putative transport protein; putative transporter
NC_000913.3	1911695	1912576	R	NP_416343.1	16129783	946076	htpX	heat shock protein, integral membrane protein; putative endopeptidase
NC_000913.3	1912768	1914816	R	NP_416344.1	16129784	946096	prc	carboxy-terminal protease for penicillin-binding protein 3
NC_000913.3	1914836	1915534	R	YP_026161.1	49176156	948950	proQ	regulator of ProP; putative structural element which influences activation of ProP; RNA chaperone, putative ProP translation regulator
NC_000913.3	1915631	1916128	R	NP_416346.4	171701682	946086	msrC	free methionine-(R)-sulfoxide reductase
NC_000913.3	1916258	1917541	D	NP_416347.1	16129786	946353	yebS	inner membrane protein
NC_000913.3	1917510	1920143	D	NP_416348.2	90111340	946352	yebT	MCE domain protein
NC_000913.3	1920223	1921662	D	NP_416349.2	90111341	946348	rsmF	16S rRNA m(5)C1407 methyltransferase, SAM-dependent
NC_000913.3	1921780	1922016	D	NP_416350.4	90111342	946347	yebV	uncharacterized protein
NC_000913.3	1922121	1922312	D	NP_416351.2	90111343	946354	yebW	uncharacterized protein
NC_000913.3	1922313	1922969	R	NP_416352.4	90111344	946356	pphA	serine/threonine-specific protein phosphatase 1
NC_000913.3	1923365	1923706	R	NP_416353.1	16129792	947014	yebY	DUF2511 family protein
NC_000913.3	1923719	1924591	R	NP_416354.1	16129793	947078	yebZ	putative resistance protein; inner membrane protein
NC_000913.3	1924595	1924969	R	NP_416355.1	16129794	948315	yobA	CopC family protein
NC_000913.3	1925108	1925338	D	NP_416356.1	16129795	947471	holE	DNA polymerase III, theta subunit
NC_000913.3	1925440	1926096	D	NP_416357.1	16129796	948329	yobB	C-N hydrolase family protein
NC_000913.3	1926120	1926782	D	NP_416358.1	16129797	946361	exoX	exodeoxyribonuclease 10; DNA exonuclease X
NC_000913.3	1926779	1928839	R	NP_416359.1	16129798	946358	ptrB	protease II
NC_000913.3	1929048	1929707	R	NP_416360.1	16129799	946355	yebE	DUF533 family inner membrane protein
NC_000913.3	1930034	1930390	R	NP_416361.2	145698278	946363	yebF	extracellular Colicin M immunity family protein
NC_000913.3	1930457	1930747	R	NP_416362.1	16129801	946364	yebG	DNA damage-inducible protein regulated by LexA
NC_000913.3	1930881	1932059	D	NP_416363.1	16129802	946368	purT	phosphoribosylglycinamide formyltransferase 2
NC_000913.3	1932115	1932756	R	NP_416364.1	16129803	946367	eda	2-keto-3-deoxygluconate 6-phosphate aldolase and 2-keto-4-hydroxyglutarate aldolase; multifunctional 2-keto-3-deoxygluconate 6-phosphate aldolase and 2-keto-4-hydroxyglutarate aldolase and oxaloacetate decarboxylase
NC_000913.3	1932793	1934604	R	NP_416365.1	16129804	946362	edd	6-phosphogluconate dehydratase
NC_000913.3	1934839	1936314	R	NP_416366.1	16129805	946370	zwf	glucose-6-phosphate 1-dehydrogenase
NC_000913.3	1936652	1937521	D	NP_416367.1	16129806	946373	yebK	putative DNA-binding transcriptional regulator
NC_000913.3	1937649	1939091	D	NP_416368.1	16129807	946527	pykA	pyruvate kinase II, glucose stimulated; pyruvate kinase II
NC_000913.3	1939222	1940193	R	NP_416369.1	16129808	945143	lpxM	suppressor of htrB, heat shock protein; myristoyl-acyl carrier protein (ACP)-dependent acyltransferase
NC_000913.3	1940313	1941635	R	NP_416370.2	90111345	946376	mepM	murein DD-endopeptidase, space-maker hydrolase, septation protein
NC_000913.3	1941651	1942583	R	NP_416371.4	90111346	946375	znuA	zinc transporter subunit: periplasmic-binding component of ABC superfamily
NC_000913.3	1942662	1943417	D	NP_416372.1	16129811	946374	znuC	zinc transporter subunit: ATP-binding component of ABC superfamily
NC_000913.3	1943414	1944199	D	NP_416373.1	16129812	946372	znuB	zinc transporter subunit: membrane component of ABC superfamily
NC_000913.3	1944346	1945356	R	NP_416374.1	16129813	946371	ruvB	Holliday junction helicase subunit A; branch migration; repair; ATP-dependent DNA helicase, component of RuvABC resolvasome
NC_000913.3	1945365	1945976	R	NP_416375.1	16129814	946369	ruvA	Holliday junction helicase subunit B; branch migration; repair; component of RuvABC resolvasome, regulatory subunit
NC_000913.3	1946115	1946180	R	YP_002791244.1	226524725	7751641	yobI	uncharacterized protein
NC_000913.3	1946251	1946853	D	NP_416376.2	90111347	946377	yebB	DUF830 family protein
NC_000913.3	1946855	1947376	R	NP_416377.1	16129816	946378	ruvC	Holliday junction nuclease; resolution of structures; repair; component of RuvABC resolvasome, endonuclease
NC_000913.3	1947411	1948151	R	NP_416378.1	16129817	946379	yebC	UPF0082 family protein
NC_000913.3	1948180	1948632	R	NP_416379.1	16129818	946383	nudB	dihydroneopterin triphosphate pyrophosphatase
NC_000913.3	1948750	1950522	R	NP_416380.1	16129819	946385	aspS	aspartate tRNA synthetase; aspartyl-tRNA synthetase
NC_000913.3	1950832	1951398	D	NP_416381.2	90111348	946384	yecD	isochorismatase family protein
NC_000913.3	1951395	1952213	D	NP_416382.1	16129821	946382	yecE	UPF0759 family protein
NC_000913.3	1952266	1952661	D	NP_416383.4	90111349	946381	yecN	MAPEG family inner membrane protein
NC_000913.3	1952702	1953445	D	NP_416384.1	16129823	946380	cmoA	carboxy-SAM synthase
NC_000913.3	1953442	1954413	D	NP_416385.1	16129824	946387	cmoB	putative enzyme; tRNA (cmo5U34)-carboxymethyltransferase, carboxy-SAM-dependent
NC_000913.3	1954578	1957007	R	NP_416386.4	90111350	946389	torZ	trimethylamine N-oxide reductase system III, catalytic subunit
NC_000913.3	1957032	1958132	R	NP_416387.1	16129826	946490	torY	TMAO reductase III (TorYZ), cytochrome c-type subunit
NC_000913.3	1958520	1959266	R	YP_025309.2	90111351	2847756	cutC	copper homeostasis protein
NC_000913.3	1959280	1959846	R	NP_416389.4	90111352	946415	yecM	putative metal-binding enzyme
NC_000913.3	1960062	1961795	D	NP_416390.1	16129828	946452	argS	arginine tRNA synthetase; arginyl-tRNA synthetase
NC_000913.3	1961972	1962460	D	NP_416391.4	90111353	946511	yecT	uncharacterized protein
NC_000913.3	1962580	1962972	R	NP_416392.1	16129830	946094	flhE	flagellar protein; proton seal during flagellar secretion
NC_000913.3	1962972	1965050	R	NP_416393.1	16129831	946390	flhA	flagellar biosynthesis; possible export of flagellar proteins; putative flagellar export pore protein
NC_000913.3	1965043	1966191	R	NP_416394.1	16129832	946391	flhB	putative part of export apparatus for flagellar proteins; flagellin export apparatus, substrate specificity protein
NC_000913.3	1966393	1967037	R	NP_416395.1	16129833	946392	cheZ	chemotactic response; CheY protein phophatase; antagonist of CheY as switch regulator; chemotaxis regulator, protein phosphatase for CheY
NC_000913.3	1967048	1967437	R	NP_416396.1	16129834	946393	cheY	chemotaxis regulator transmits chemoreceptor signals to flagelllar motor components; chemotaxis regulator transmitting signal to flagellar motor component
NC_000913.3	1967452	1968501	R	NP_416397.1	16129835	946394	cheB	response regulator for chemotaxis (cheA sensor); protein methylesterase; fused chemotaxis regulator: protein-glutamate methylesterase in two-component regulatory system with CheA
NC_000913.3	1968504	1969364	R	NP_416398.1	16129836	946396	cheR	response regulator for chemotaxis; protein glutamate methyltransferase; chemotaxis regulator, protein-glutamate methyltransferase
NC_000913.3	1969383	1970984	R	NP_416399.1	16129837	946397	tap	methyl-accepting chemotaxis protein IV, peptide sensor receptor; methyl-accepting protein IV
NC_000913.3	1971030	1972691	R	NP_416400.1	16129838	946399	tar	methyl-accepting chemotaxis protein II, aspartate sensor receptor; methyl-accepting chemotaxis protein II
NC_000913.3	1972836	1973339	R	NP_416401.1	16129839	946400	cheW	positive regulator of CheA protein activity; purine-binding chemotaxis protein
NC_000913.3	1973360	1975324	R	NP_416402.1	16129840	946401	cheA	sensory transducer kinase between chemo- signal receptors and CheB and CheY; fused chemotactic sensory histidine kinase in two-component regulatory system with CheB and CheY: sensory histidine kinase/signal sensing protein
NC_000913.3	1975329	1976255	R	NP_416403.1	16129841	946402	motB	enables flagellar motor rotation, linking torque machinery to cell wall; protein that enables flagellar motor rotation
NC_000913.3	1976252	1977139	R	NP_416404.1	16129842	947564	motA	proton conductor component of motor; no effect on switching; proton conductor component of flagella motor
NC_000913.3	1977266	1977844	R	NP_416405.1	16129843	947280	flhC	regulator of flagellar biosynthesis acting on class 2 operons; transcription initiation factor?; flagellar class II regulon transcriptional activator, with FlhD
NC_000913.3	1977847	1978197	R	NP_416406.4	145698279	945442	flhD	regulator of flagellar biosynthesis, acting on class 2 operons; transcriptional initiation factor?; flagellar class II regulon transcriptional activator, with FlhC
NC_000913.3	1978518	1979021	R	NP_416407.1	16129845	945867	insB1	IS1 transposase B
NC_000913.3	1978940	1979215	R	NP_416408.1	16129846	945800	insA	IS1 repressor TnpA
NC_000913.3	1979753	1980181	D	NP_416409.1	16129847	946404	uspC	putative regulator; universal stress protein
NC_000913.3	1980188	1981612	R	NP_416410.1	16129848	946405	otsA	trehalose-6-phosphate synthase
NC_000913.3	1981587	1982387	R	NP_416411.1	16129849	946406	otsB	trehalose-6-phosphate phophatase, biosynthetic; trehalose-6-phosphate phosphatase, biosynthetic
NC_000913.3	1982554	1983540	R	YP_026162.2	145698280	948923	araH	high-affinity L-arabinose transport protein (ABC superfamily, membrane); fused L-arabinose transporter subunits of ABC superfamily: membrane components
NC_000913.3	1983555	1985069	R	NP_416413.1	16129850	946408	araG	ATP-binding component of high-affinity L-arabinose transport system; fused L-arabinose transporter subunits of ABC superfamily: ATP-binding components
NC_000913.3	1985139	1986128	R	NP_416414.1	16129851	946409	araF	L-arabinose-binding periplasmic protein; periplasmic-binding component of ABC superfamily; L-arabinose transporter subunit
NC_000913.3	1986925	1987428	D	NP_416415.1	16129852	946407	ftnB	ferritin-like protein; ferritin B, putative ferrous iron reservoir
NC_000913.3	1987507	1987758	R	NP_416416.2	94541093	946388	yecJ	uncharacterized protein
NC_000913.3	1987873	1987959	R	YP_002791245.1	226524726	7751642	azuC	acid-inducible small membrane-associated protein
NC_000913.3	1988222	1988545	D	NP_416417.1	16129854	946386	yecR	lipoprotein, function unknown
NC_000913.3	1988716	1989213	D	NP_416418.1	16129855	946410	ftnA	cytoplasmic ferritin (an iron storage protein); ferritin iron storage protein (cytoplasmic)
NC_000913.3	1989251	1989490	R	NP_416419.1	16129856	946411	yecH	DUF2492 family protein
NC_000913.3	1989681	1990892	D	NP_416420.1	16129857	946412	tyrP	tyrosine-specific transport system; tyrosine transporter
NC_000913.3	1990954	1991619	R	NP_416421.1	16129858	945061	yecA	UPF0149 family protein
NC_000913.3	1992269	1992817	R	NP_416422.1	16129859	945791	pgsA	phosphatidylglycerophosphate synthetase = CDP-1,2-diacyl-sn-glycero-3-phosphate phosphatidyl transferase; phosphatidylglycerophosphate synthetase
NC_000913.3	1992874	1994706	R	NP_416423.4	90111354	947203	uvrC	excinuclease ABC, subunit C; repair of UV damage to DNA; excinuclease UvrABC, endonuclease subunit
NC_000913.3	1994703	1995359	R	NP_416424.1	16129861	946424	uvrY	putative 2-component transcriptional regulator; response regulator in two-component regulatory system with BarA
NC_000913.3	1995818	1996042	D	NP_416425.1	16129862	946420	yecF	DUF2594 family protein
NC_000913.3	1996110	1996832	R	NP_416426.1	16129863	946421	sdiA	transcriptional regulator of ftsQAZ gene cluster; quorum-sensing transcriptional activator
NC_000913.3	1997062	1997814	R	NP_416427.1	16129864	946422	yecC	putative ATP-binding component of a transport system; putative ABC superfamily transporter ATP-binding subunit
NC_000913.3	1997811	1998479	R	NP_416428.1	16129865	949105	yecS	putative transport system permease protein (former yecC); ABC family putative inner membrane permease
NC_000913.3	1998494	1999480	R	NP_416429.4	90111355	946831	dcyD	putative 1-aminocyclopropane-1-carboxylate deaminase; D-cysteine desulfhydrase, PLP-dependent
NC_000913.3	1999585	2000385	R	NP_416430.1	16129867	948833	fliY	putative periplasmic binding transport protein; periplasmic-binding component of ABC superfamily; cystine transporter subunit
NC_000913.3	2000473	2001024	R	NP_416431.2	90111356	946833	fliZ	RpoS antagonist; putative regulator of FliA activity
NC_000913.3	2001070	2001789	R	NP_416432.3	49176170	948824	fliA	flagellar biosynthesis; alternative sigma factor 28; regulation of flagellar operons; RNA polymerase, sigma 28 (sigma F) factor
NC_000913.3	2002110	2003606	R	NP_416433.1	16129870	949101	fliC	flagellar biosynthesis; flagellin, filament structural protein; flagellar filament structural protein (flagellin)
NC_000913.3	2003872	2005278	D	NP_416434.1	16129871	946428	fliD	flagellar biosynthesis; filament capping protein; enables filament assembly; flagellar filament capping protein
NC_000913.3	2005303	2005713	D	NP_416435.1	16129872	946429	fliS	flagellar biosynthesis; repressor of class 3a and 3b operons (RflA activity); flagellar protein potentiates polymerization
NC_000913.3	2005713	2006078	D	NP_416436.1	16129873	946433	fliT	flagellar biosynthesis; repressor of class 3a and 3b operons (RflA activity); putative flagellar synthesis and assembly chaperone
NC_000913.3	2006156	2007643	D	NP_416437.1	16129874	946434	amyA	cytoplasmic alpha-amylase
NC_000913.3	2007677	2008090	R	NP_416438.1	16129875	949082	yedD	lipoprotein
NC_000913.3	2008277	2009482	D	NP_416439.1	16129876	945192	yedE	putative transport system permease protein; UPF0394 family sulfur transport domain-containing inner membrane protein
NC_000913.3	2009479	2009712	D	NP_416440.1	16129877	946909	yedF	putative TusA family sulfurtransferase
NC_000913.3	2009821	2010489	D	YP_025310.1	49176171	946435	yedK	DUF159 family protein
NC_000913.3	2010600	2011079	D	NP_416442.1	16129879	946437	yedL	putative acyl transferase
NC_000913.3	2011223	2012351	R	b4495		2847704	yedN	pseudogene, IpaH/YopM family; <NULL_VALUE>
NC_000913.3	2012502	2012663	D	b1936		946445	intG	pseudogene, phage integrase family; <NULL_VALUE>
NC_000913.3	2012700	2013014	R	NP_416447.1	16129884	946446	fliE	flagellar biosynthesis; basal-body component, possibly at (MS-ring)-rod junction; flagellar basal-body component
NC_000913.3	2013229	2014887	D	NP_416448.1	16129885	946448	fliF	flagellar biosynthesis; basal-body MS(membrane and supramembrane)-ring and collar protein; flagellar basal-body MS-ring and collar protein
NC_000913.3	2014880	2015875	D	NP_416449.1	16129886	946451	fliG	flagellar biosynthesis, component of motor switching and energizing, enabling rotation and determining its direction; flagellar motor switching and energizing component
NC_000913.3	2015868	2016554	D	NP_416450.2	90111357	946456	fliH	flagellar biosynthesis; export of flagellar proteins?; negative regulator of FliI ATPase activity
NC_000913.3	2016554	2017927	D	NP_416451.1	16129888	946457	fliI	flagellum-specific ATP synthase
NC_000913.3	2017946	2018389	D	NP_416452.1	16129889	946454	fliJ	flagellar fliJ protein; flagellar protein
NC_000913.3	2018386	2019513	D	NP_416453.1	16129890	946449	fliK	flagellar hook-length control protein
NC_000913.3	2019618	2020082	D	NP_416454.1	16129891	946443	fliL	flagellar biosynthesis; flagellar biosynthesis protein
NC_000913.3	2020087	2021091	D	NP_416455.1	16129892	946442	fliM	flagellar biosynthesis, component of motor switch and energizing, enabling rotation and determining its direction; flagellar motor switching and energizing component
NC_000913.3	2021088	2021501	D	NP_416456.1	16129893	946423	fliN	flagellar biosynthesis, component of motor switch and energizing, enabling rotation and determining its direction; flagellar motor switching and energizing component
NC_000913.3	2021504	2021869	D	NP_416457.4	90111358	946458	fliO	flagellar biosynthesis; flagellar biosynthesis protein
NC_000913.3	2021869	2022606	D	NP_416458.1	16129895	946462	fliP	flagellar biosynthesis; flagellar biosynthesis protein
NC_000913.3	2022616	2022885	D	NP_416459.1	16129896	946463	fliQ	flagellar biosynthesis; flagellar biosynthesis protein
NC_000913.3	2022893	2023678	D	NP_416460.1	16129897	946464	fliR	flagellar biosynthesis; flagellar export pore protein
NC_000913.3	2023968	2024591	D	NP_416461.1	16129898	946467	rcsA	positive regulator for ctr capsule biosynthesis, positive transcription factor; transcriptional regulator of colanic acid capsular biosynthesis
NC_000913.3	2024635	2024823	R	NP_416462.1	16129899	946468	dsrB	uncharacterized protein
NC_000913.3	2024986	2025213	D	NP_416463.4	90111359	946469	yodD	uncharacterized protein
NC_000913.3	2025511	2026326	D	NP_416464.1	16129901	946472	yedP	putative mannosyl-3-phosphoglycerate phosphatase
NC_000913.3	2026323	2028017	R	NP_416465.2	90111360	946471	yedQ	putative membrane-anchored diguanylate cyclase
NC_000913.3	2028188	2028370	R	NP_416466.1	16129903	946466	yodC	uncharacterized protein
NC_000913.3	2028449	2029366	R	NP_416467.1	16129904	946465	yedI	DUF808 family inner membrane protein
NC_000913.3	2029539	2030459	D	NP_416468.1	16129905	946461	yedA	putative transmembrane subunit; amino acid exporter for phenylalanine, threonine
NC_000913.3	2030448	2030918	R	NP_416469.1	16129906	946476	vsr	DNA mismatch endonuclease, patch repair protein; DNA mismatch endonuclease of very short patch repair
NC_000913.3	2030899	2032317	R	NP_416470.1	16129907	946479	dcm	DNA cytosine methyltransferase
NC_000913.3	2032384	2033079	R	NP_416471.1	16129908	946478	yedJ	putative HD superfamily phosphohydrolase
NC_000913.3	2033119	2033484	R	NP_416472.2	90111361	946477	yedR	inner membrane protein
NC_000913.3	2034051	2035243	D	b4496		2847763	yedS	pseudogene, outer membrane protein homology; putative outer membrane protein; <NULL_VALUE>
NC_000913.3	2035835	2036686	D	NP_416476.1	16129913	946481	hchA	glyoxalase III and Hsp31 molecular chaperone
NC_000913.3	2036794	2038152	R	NP_416477.1	16129914	946487	yedV	putative 2-component sensor protein; putative sensory kinase in two-component regulatory system with YedW
NC_000913.3	2038152	2038823	R	NP_416478.2	90111362	946486	yedW	putative 2-component transcriptional regulator; response regulator family protein
NC_000913.3	2038956	2039369	D	NP_416479.1	16129916	946485	hiuH	hydroxyisourate hydrolase
NC_000913.3	2039478	2040482	D	NP_416480.1	16129917	946484	yedY	putative reductase; membrane-anchored, periplasmic TMAO, DMSO reductase
NC_000913.3	2040483	2041118	D	NP_416481.1	16129918	946483	yedZ	inner membrane heme subunit for periplasmic YedYZ reductase
NC_000913.3	2041375	2042025	D	NP_416482.1	16129919	946480	zinT	zinc and cadmium binding protein, periplasmic
NC_000913.3	2042368	2042898	D	NP_416483.4	90111363	946491	yodB	cytochrome b561 homolog 1; cytochrome b561 homolog
NC_000913.3	2043651	2044448	D	NP_416484.2	90111364	946489	mtfA	anti-repressor for DgsA(Mlc)
NC_000913.3	2044938	2052014	D	NP_416485.4	145698281	946498	yeeJ	putative factor; putative adhesin
NC_000913.3	2052276	2053328	R	b4497		2847764	yeeL	pseudogene, glycosyltransferase homology; <NULL_VALUE>
NC_000913.3	2053643	2054959	D	NP_416488.1	16129925	946495	shiA	shikimate transporter
NC_000913.3	2055061	2056515	D	NP_416489.1	16129926	946508	amn	AMP nucleosidase
NC_000913.3	2056858	2057574	D	NP_416490.1	16129927	946493	yeeN	UPF0082 family protein
NC_000913.3	2058203	2059690	R	NP_416491.2	226524727	946506	yeeO	putative multdrug exporter, MATE family
NC_000913.3	2059964	2060914	R	NP_416492.1	16129929	946502	cbl	transcriptional regulator cys regulon; accessory regulatory circuit affecting cysM; ssuEADCB/tauABCD operon transcriptional activator
NC_000913.3	2061016	2061933	R	NP_416493.1	16129930	946501	nac	nitrogen assimilation control protein; nitrogen assimilation regulon transcriptional regulator; autorepressor
NC_000913.3	2062391	2063323	R	NP_416494.1	16129931	945273	ldtA	L,D-transpeptidase linking Lpp to murein
NC_000913.3	2063388	2064467	R	NP_416495.1	16129932	946517	cobT	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
NC_000913.3	2064479	2065222	R	NP_416496.1	16129933	946520	cobS	cobalamin synthase
NC_000913.3	2065219	2065764	R	NP_416497.1	16129934	946519	cobU	cobinamide kinase/cobinamide phosphate guanylyltransferase; bifunctional cobinamide kinase/ cobinamide phosphate guanylyltransferase
NC_000913.3	2066068	2066154	R	b4639		5625565	yeeH	pseudogene; <NULL_VALUE>
NC_000913.3	2066305	2067321	R	NP_416498.1	16129935	946507	insH1	IS5 transposase and trans-activator
NC_000913.3	2067360	2067892	R	b4640		5625566	yoeG	pseudogene, CP4-44 putative prophage remnant;Phage or Prophage Related; <NULL_VALUE>
NC_000913.3	2068261	2068419	R	b4641		5625567	yoeH	pseudogene, CP4-44 putative prophage remnant;Phage or Prophage Related; <NULL_VALUE>
NC_000913.3	2068635	2070474	D	b4582		4056042	yoeA	CP4-44 prophage; putative disrupted hemin or colicin receptor;Phage or Prophage Related; interrupted by IS2 and C-terminal deletion; <NULL_VALUE>
NC_000913.3	2068952	2069857	R	NP_416500.1	16129937	946403	insD1	IS2 transposase TnpB
NC_000913.3	2069815	2070180	R	YP_026163.2	145698282	946455	insC1	IS2 repressor TnpA
