contig	start_pos	end_pos	strand	id	GI	GeneID	gene	description
NC_004326.1	667484	674859	D	XP_001351718.1	124506241	812976	PfATPase1	cation-transporting ATPase 1
NC_004326.1	675807	676612	R	XP_001351719.1	124506243	812977	<NULL_VALUE>	40S ribosomal protein S14, putative
NC_004326.1	678908	680953	D	XP_001351720.1	124506245	812978	<NULL_VALUE>	tRNA pseudouridine synthase, putative
NC_004326.1	681428	682435	R	XP_001351721.1	124506247	812979	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	683706	685857	D	XP_002808692.1	296004542	812980	<NULL_VALUE>	metabolite/drug transporter, putative
NC_004326.1	686808	691640	R	XP_001351723.1	124506251	812981	<NULL_VALUE>	GTP-binding translation elongation factor tu family protein, putative
NC_004326.1	694490	698776	D	XP_001351724.1	124506253	812982	<NULL_VALUE>	ubiquitin carboxyl-terminal hydrolase 2, putative
NC_004326.1	700118	707254	R	XP_001351725.1	124506255	812983	<NULL_VALUE>	transcription factor with AP2 domain(s), putative
NC_004326.1	712760	713770	R	XP_001351726.1	124506257	812984	<NULL_VALUE>	60S ribosomal protein L8, putative
NC_004326.1	715763	716673	R	XP_001351727.2	296004544	812985	<NULL_VALUE>	60S ribosomal protein L12, putative
NC_004326.1	718423	719853	R	XP_002808693.1	296004546	812986	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	720741	722639	R	XP_001351729.1	124506263	812987	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	724679	725749	R	XP_001351730.2	296004548	812988	<NULL_VALUE>	splicing factor, putative
NC_004326.1	731405	735160	D	XP_001351731.1	124506267	812989	<NULL_VALUE>	transcriptional regulator, putative
NC_004326.1	735885	738452	R	XP_002808694.1	296004550	812990	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	740154	741032	R	XP_001351733.1	124506271	812991	<NULL_VALUE>	f-actin capping protein beta subunit, putative
NC_004326.1	743177	745327	D	XP_001351734.1	124506273	812992	<NULL_VALUE>	eukaryotictranslation initiation factor 3 subunit, putative
NC_004326.1	745796	746632	R	XP_002808695.1	296004552	812993	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	747793	749675	R	XP_002808696.1	296004554	812994	<NULL_VALUE>	zinc finger protein, putative
NC_004326.1	750659	752433	D	XP_002808697.1	296004556	812995	<NULL_VALUE>	conserved protein, unknown function
NC_004326.1	753296	757542	D	XP_001351738.1	124506281	812996	<NULL_VALUE>	RAP protein, putative
NC_004326.1	758501	758896	R	XP_002808698.1	296004558	812997	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	759829	760996	R	XP_002808699.1	296004560	812998	<NULL_VALUE>	proteasome subunit beta type 1, putative
NC_004326.1	762101	762790	R	XP_001351741.1	124506287	812999	Pfcyc-3	cyclin
NC_004326.1	763530	766901	R	XP_001351742.1	124506289	813000	<NULL_VALUE>	snrnp protein, putative
NC_004326.1	769308	773138	D	XP_001351743.1	124506291	813001	<NULL_VALUE>	WD-repeat protein, putative
NC_004326.1	774073	780436	R	XP_001351744.1	124506293	813002	<NULL_VALUE>	RNA binding protein, putative
NC_004326.1	783636	784989	R	XP_002808700.1	296004562	813003	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	785662	786563	R	XP_001351747.1	124506299	813005	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	788597	789478	D	XP_001351748.1	124506301	813006	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	790397	790771	D	XP_002808701.1	296004564	813007	<NULL_VALUE>	mitochondrial ribosomal protein L14 precursor, putative
NC_004326.1	791717	792934	R	XP_001351750.1	124506305	813008	<NULL_VALUE>	vacuolar ATP synthetase
NC_004326.1	795525	797471	D	XP_001351751.1	124506307	813009	<NULL_VALUE>	cytochrome c oxidase assembly protein (heme A: farnesyltransferase), putative
NC_004326.1	798034	798773	R	XP_001351752.1	124506309	813010	<NULL_VALUE>	40S ribosomal protein S24, putative
NC_004326.1	801447	809124	R	XP_001351753.1	124506311	813011	<NULL_VALUE>	CCR4
NC_004326.1	812645	814912	D	XP_001351754.1	124506313	813012	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	817063	819136	D	XP_002808702.1	296004566	813013	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	820716	822905	R	XP_001351756.1	124506317	813014	<NULL_VALUE>	conserved protein, unknown function
NC_004326.1	825832	827409	R	XP_001351757.1	124506319	813015	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	828950	829880	D	XP_001351758.1	124506321	813016	<NULL_VALUE>	40S ribosomal protein S9, putative
NC_004326.1	831614	834340	D	XP_002808703.1	296004568	813017	<NULL_VALUE>	protein phosphatase, putative
NC_004326.1	835311	837404	R	XP_001351760.1	124506325	813018	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	838425	839080	D	XP_001351761.1	124506327	813019	<NULL_VALUE>	U6 snRNA-associated sm-like protein Lsm2, putative
NC_004326.1	839652	840557	R	XP_001351762.1	124506329	813020	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	841720	842652	R	XP_001351763.1	124506331	813021	<NULL_VALUE>	phosphomethylpyrimidine kinase, putative
NC_004326.1	843583	844814	R	XP_002808704.1	296004570	813022	<NULL_VALUE>	BIS(5'-nucleosyl)-tetraphosphatase (Diadenosine tetraphosphatase), putative
NC_004326.1	845840	848764	R	XP_001351765.1	124506335	813023	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	849859	856023	R	XP_001351766.1	124506337	813024	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	857035	858474	D	XP_001351767.1	124506339	813025	<NULL_VALUE>	adenosylhomocysteinase(S-adenosyl-L-homocystein e hydrolase)
NC_004326.1	859370	861060	R	XP_001351768.1	124506341	813026	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	861927	867580	R	XP_001351769.1	124506343	813027	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	868889	869875	D	XP_002808705.1	296004572	813028	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	870181	874567	R	XP_001351771.1	124506347	813029	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	875870	877558	R	XP_001351772.1	124506349	813030	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	878065	879759	D	XP_001351773.1	124506351	813031	<NULL_VALUE>	ribosomal large subunit pseudouridylate synthase, putative
NC_004326.1	880062	880352	R	XP_002808706.1	296004574	9221856	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	882373	884898	D	XP_001351774.1	124506353	813032	<NULL_VALUE>	DEAD-box subfamily ATP-dependent helicase, putative
NC_004326.1	885711	888229	D	XP_002808707.1	296004576	813033	<NULL_VALUE>	nucleotide binding protein, putative
NC_004326.1	888654	894724	D	XP_001351776.1	124506357	813034	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	896013	896935	D	XP_001351777.1	124506359	813035	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	897460	899751	R	XP_001351778.1	124506361	813036	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	901409	902168	D	XP_001351779.1	124506363	813037	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	902608	904839	R	XP_002808708.1	296004578	813038	<NULL_VALUE>	S-adenosylmethionine-dependent methyltransferase, putative
NC_004326.1	907832	936310	D	XP_002808709.1	296004580	813039	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	937226	938032	D	XP_002808710.1	296004582	813040	<NULL_VALUE>	mitochondrial ribosomal protein L17 precursor, putative
NC_004326.1	940244	941695	D	XP_001351783.1	124506371	813041	<NULL_VALUE>	conserved protein, unknown function
NC_004326.1	942762	943868	D	XP_001351784.1	124506373	813042	<NULL_VALUE>	iron-sulfur assembly protein, putative
NC_004326.1	944179	944926	R	XP_001351785.1	124506375	813043	<NULL_VALUE>	G10 protein, putative
NC_004326.1	948946	953604	D	XP_001351786.1	124506377	813044	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	957885	962144	D	XP_001351787.1	124506379	813045	PfMDR1	multidrug resistance protein
NC_004326.1	963222	965039	R	XP_001351788.2	296004584	813046	<NULL_VALUE>	mitochondrial processing peptidase alpha subunit, putative
NC_004326.1	966118	969732	D	XP_001351789.1	124506383	813047	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	970261	970957	R	XP_001351790.1	124506385	813048	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	973513	975659	D	XP_001351791.1	124506387	813049	<NULL_VALUE>	DNAJ protein, putative
NC_004326.1	976685	977810	R	XP_002808711.1	296004586	9221857	<NULL_VALUE>	outer arm dynein lc3, putative
NC_004326.1	978660	979865	D	XP_001351792.1	124506389	813050	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	980749	985349	R	XP_001351793.1	124506391	813051	<NULL_VALUE>	conserved Plasmodium membrane protein, unknown function
NC_004326.1	990000	992054	D	XP_001351794.1	124506393	813052	<NULL_VALUE>	transporter, putative
NC_004326.1	993218	994602	R	XP_002808712.1	296004588	813053	<NULL_VALUE>	conserved Plasmodium membrane protein, unknown function
NC_004326.1	998748	1002119	D	XP_001351796.1	124506397	813054	<NULL_VALUE>	karyopherin beta
NC_004326.1	1004232	1008103	D	XP_001351797.1	124506399	813055	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1008631	1009399	R	XP_001351798.1	124506401	813056	<NULL_VALUE>	conserved Plasmodium membrane protein, unknown function
NC_004326.1	1010946	1012166	R	XP_001351799.1	124506403	813057	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1013448	1014545	R	XP_001351800.1	124506405	813058	<NULL_VALUE>	cytosolic preribosomal GTP-binding protein, putative
NC_004326.1	1016193	1016564	D	XP_001351801.1	124506407	813059	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1017804	1018577	D	XP_001351802.1	124506409	813060	<NULL_VALUE>	organelle ribosomal protein L7/L12 precursor, putative
NC_004326.1	1019580	1019897	R	XP_001351803.1	124506411	813061	<NULL_VALUE>	Mitochondrial import receptor subunit, putative (TOM22)
NC_004326.1	1021403	1024302	R	XP_001351804.1	124506413	813062	<NULL_VALUE>	Ubiquitin fusion degradation protein UFD1, putative
NC_004326.1	1027391	1030357	D	XP_001351805.1	124506415	813063	<NULL_VALUE>	conserved protein, unknown function
NC_004326.1	1036224	1038338	D	XP_001351806.1	124506417	813064	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1041741	1043762	D	XP_001351807.1	124506419	813065	PfACS10	acyl-CoA synthetase, PfACS10
NC_004326.1	1045458	1051249	D	XP_001351808.1	124506421	813066	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1052464	1053909	R	XP_001351809.1	124506423	813067	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1057647	1059050	D	XP_001351810.1	124506425	813068	<NULL_VALUE>	G-protein coupled receptor, putative
NC_004326.1	1059820	1065505	R	XP_001351811.1	124506427	813069	<NULL_VALUE>	WD domain, G-beta repeat-containing protein
NC_004326.1	1066522	1067708	R	XP_001351812.2	296004590	813071	<NULL_VALUE>	RNA methyltransferase, putative
NC_004326.1	1068512	1069281	D	XP_001351813.1	124506431	813072	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1071243	1072145	D	XP_001351814.1	124506433	813073	<NULL_VALUE>	membrane skeletal protein IMC1-related
NC_004326.1	1073642	1075640	D	XP_002808713.1	296004592	813074	Pfnek-2	serine/threonine-protein kinase Nek-2
NC_004326.1	1075909	1078329	R	XP_001351816.1	124506437	813075	<NULL_VALUE>	RAP protein, putative
NC_004326.1	1079774	1081003	D	XP_001351817.1	124506439	813076	<NULL_VALUE>	conserved Plasmodium membrane protein, unknown function
NC_004326.1	1081553	1083811	R	XP_002808714.1	296004594	813077	<NULL_VALUE>	ADP-ribosylation factor GTPase-activating protein, putative
NC_004326.1	1085618	1086589	R	XP_001351819.1	124506443	813078	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1088418	1089503	D	XP_001351820.1	124506445	813079	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1090925	1095079	D	XP_001351821.1	124506447	813080	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1101198	1114772	D	XP_001351822.1	124506449	813081	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1117256	1119646	R	XP_001351823.1	124506451	813082	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1120699	1121805	R	XP_001351824.1	124506453	813083	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1123605	1124590	D	XP_001351825.1	124506455	813084	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1125094	1128141	R	XP_001351826.1	124506457	813085	<NULL_VALUE>	minichromosome maintenance protein 3, putative
NC_004326.1	1129954	1130749	R	XP_001351827.1	124506459	813086	<NULL_VALUE>	ubiquitin conjugating enzyme, putative
NC_004326.1	1132932	1134849	R	XP_001351828.1	124506461	813087	<NULL_VALUE>	ubiquitin carboxyl-terminal hydrolase, putative
NC_004326.1	1135971	1137865	R	XP_001351829.2	296004596	813088	<NULL_VALUE>	methionine aminopeptidase, putative
NC_004326.1	1140621	1141148	D	XP_001351830.1	124506465	813089	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1143612	1145353	D	XP_001351831.1	124506467	813090	<NULL_VALUE>	hsp70 interacting protein, putative
NC_004326.1	1145999	1148804	R	XP_002808715.1	296004598	813091	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1153670	1155667	D	XP_001351833.1	124506471	813092	<NULL_VALUE>	RNA helicase-1
NC_004326.1	1156199	1156573	R	XP_001351834.1	124506473	813093	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1157834	1161547	R	XP_001351835.2	296004600	813094	<NULL_VALUE>	beta adaptin protein, putative
NC_004326.1	1163402	1165066	R	XP_001351836.1	124506477	813095	<NULL_VALUE>	eukaryotic translation initiation factor 3, subunit 6, putative
NC_004326.1	1166514	1168004	R	XP_001351837.1	124506479	813096	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1171653	1173884	D	XP_001351838.1	124506481	813097	<NULL_VALUE>	cell cycle regulator with zn-finger domain, putative
NC_004326.1	1174900	1177060	D	XP_001351839.2	296004602	813098	<NULL_VALUE>	F-actin capping protein, alpha subunit, putative
NC_004326.1	1176962	1177279	R	XP_002808716.1	296004604	813099	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1178269	1178883	R	XP_001351841.1	124506487	813100	<NULL_VALUE>	cyclophilin, putative
NC_004326.1	1180418	1182031	R	XP_001351842.1	124506489	813101	<NULL_VALUE>	nucleolar preribosomal GTPase, putative
NC_004326.1	1183909	1185632	R	XP_002808717.1	296004606	9221859	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1186780	1188939	R	XP_001351844.1	124506493	813103	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1190993	1191675	R	XP_001351845.1	124506495	813104	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1192966	1195325	D	XP_001351846.1	124506497	813105	<NULL_VALUE>	sugar transporter, putative
NC_004326.1	1196308	1197382	D	XP_001351847.1	124506499	813106	<NULL_VALUE>	apicoplast TIC22 precursor, putative
NC_004326.1	1199158	1205180	D	XP_002808718.1	296004608	813107	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1206466	1207672	D	XP_001351849.1	124506503	813108	<NULL_VALUE>	cell cycle regulator protein, putative
NC_004326.1	1208999	1212095	R	XP_001351850.1	124506505	813109	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1213526	1219369	D	XP_001351851.1	124506507	813110	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1220770	1221985	R	XP_001351852.1	124506509	813111	<NULL_VALUE>	RING zinc finger protein, putative
NC_004326.1	1224591	1224884	R	XP_001351854.1	124506513	813113	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1226876	1227750	D	XP_001351855.1	124506515	813114	PfSyn6	SNARE protein, putative
NC_004326.1	1229070	1230644	R	XP_001351856.1	124506517	813115	PfiTPT	triose phosphate transporter
NC_004326.1	1233394	1238079	D	XP_002808719.1	296004610	813116	<NULL_VALUE>	conserved Plasmodium membrane protein, unknown function
NC_004326.1	1238626	1243980	R	XP_001351858.1	124506521	813117	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1244744	1248352	D	XP_002808720.1	296004612	813118	<NULL_VALUE>	conserved Plasmodium membrane protein, unknown function
NC_004326.1	1248361	1249954	R	XP_001351860.1	124506525	813119	<NULL_VALUE>	XAP-5 DNA binding protein, putative
NC_004326.1	1250730	1254183	D	XP_001351861.1	124506527	813120	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1255214	1257247	D	XP_002808721.1	296004614	813121	<NULL_VALUE>	CPW-WPC family protein
NC_004326.1	1257716	1265743	R	XP_001351863.1	124506531	812822	<NULL_VALUE>	Formin 1, putative
NC_004326.1	1267403	1269532	D	XP_001351864.1	124506533	813122	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1270381	1278477	R	XP_001351865.1	124506535	813123	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1279951	1280592	R	XP_001351866.1	124506537	813124	<NULL_VALUE>	mitochondrial ribosomal protein S16 precursor, putative
NC_004326.1	1281282	1282247	D	XP_001351867.1	124506539	813125	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1282584	1286099	R	XP_001351868.1	124506541	813126	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004326.1	1301219	1301764	D	XP_001351869.1	124506543	813127	ETRAMP5	early transcribed membrane protein 5, ETRAMP5
NC_004326.1	1303657	1304521	R	XP_001351870.1	124506545	813128	<NULL_VALUE>	Plasmodium exported protein (PHISTc), unknown function
NC_004326.1	1308273	1309935	D	XP_001351871.1	124506547	813129	<NULL_VALUE>	Plasmodium exported protein (PHISTb), unknown function
NC_004326.1	1312466	1314149	D	XP_001351872.1	124506549	813130	<NULL_VALUE>	Plasmodium exported protein (PHISTb), unknown function
NC_004326.1	1316337	1316841	D	XP_001351873.1	124506551	813131	<NULL_VALUE>	Plasmodium exported protein, unknown function
NC_004326.1	1318526	1319224	R	XP_002808722.1	296004616	813132	<NULL_VALUE>	Plasmodium exported protein, unknown function
NC_004326.1	1326240	1327424	D	XP_001351875.1	124506555	813135	RIF	rifin
NC_004326.1	1333465	1342959	D	XP_001351876.1	124506557	813137	var1CSA	erythrocyte membrane protein 1 (PfEMP1), truncated
NC_004327.2	3503	12835	D	XP_965997.1	86170340	3885990	VAR	erythrocyte membrane protein 1, PfEMP1
NC_004327.2	15065	16410	R	XP_965998.1	86170346	3885991	RIF	rifin
NC_004327.2	18586	22721	R	XP_965999.1	86170351	3885677	VAR-like	erythrocyte membrane protein 1 (PfEMP1)-like protein
NC_004327.2	26557	27830	D	XP_966000.1	86170357	3885678	RIF	rifin
NC_004327.2	31965	33244	R	XP_966001.1	86170362	3885680	RIF	rifin
NC_004327.2	42097	43218	R	XP_966002.1	86170368	3885683	<NULL_VALUE>	Plasmodium exported protein (hyp5), unknown function
NC_004327.2	44447	45213	D	XP_966003.1	86170374	3885684	<NULL_VALUE>	Plasmodium exported protein (hyp4), unknown function
NC_004327.2	47460	48258	D	XP_966004.1	86170378	3885743	PfMC-2TM	Pfmc-2TM Maurer's cleft two transmembrane protein
NC_004327.2	48871	49719	R	XP_966005.1	86170384	3885744	<NULL_VALUE>	hypothetical protein
NC_004327.2	65785	67274	R	XP_966006.2	296004618	3885746	<NULL_VALUE>	Plasmodium exported protein (PHISTb), unknown function
NC_004327.2	68830	69690	R	XP_966007.1	86170394	3885747	<NULL_VALUE>	TPR-like domain containing protein, putative
NC_004327.2	78187	78781	D	XP_966009.1	86170403	3885736	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	82606	86919	R	XP_966010.1	86170409	3885737	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	92503	96665	D	XP_966011.1	86170414	3885738	<NULL_VALUE>	ATP-dependent RNA Helicase, putative
NC_004327.2	97887	98948	D	XP_966012.1	86170419	3885739	<NULL_VALUE>	MYND finger protein, putative
NC_004327.2	99778	100722	D	XP_966013.2	296004620	3885740	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	101382	104558	R	XP_966014.1	86170429	3885741	<NULL_VALUE>	elongation factor G, putative
NC_004327.2	105500	106639	D	XP_966015.1	86170434	3885742	<NULL_VALUE>	geranylgeranyltransferase, putative
NC_004327.2	107034	111661	R	XP_966016.1	86170439	3885959	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	113821	115221	R	XP_966017.1	86170444	3885960	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	116081	118021	D	XP_966018.1	86170449	3885961	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	118635	120200	R	XP_966019.1	86170454	3885962	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	122631	124409	D	XP_966020.1	86170459	3885963	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	125455	126813	R	XP_966021.1	86170464	3885964	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	128618	130033	D	XP_966022.1	86170469	3885965	<NULL_VALUE>	Bcs1 protein, putative
NC_004327.2	130326	132035	R	XP_966023.1	86170474	3885966	<NULL_VALUE>	dihydroorotate dehydrogenase, mitochondrial precursor
NC_004327.2	133147	136458	R	XP_966024.1	86170480	3885786	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	139190	140515	D	XP_966025.1	86170486	3885787	<NULL_VALUE>	calcium antiporter, putative
NC_004327.2	141415	148940	R	XP_966026.1	86170491	3885788	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	151052	152383	D	XP_966027.1	86170496	3885789	<NULL_VALUE>	phenylalanyl-tRNA synthetase subunit
NC_004327.2	152538	160452	R	XP_966028.2	296004622	3885790	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	161251	162378	R	XP_966029.1	86170507	3885791	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	163825	169857	R	XP_966030.1	86170512	3885839	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	171298	177237	R	XP_966031.1	86170517	3885840	ApiAP2	transcription factor with AP2 domain(s), putative
NC_004327.2	180933	181478	D	XP_966032.1	86170523	3885841	<NULL_VALUE>	mitochondrial ribosomal protein L41 precursor, putative
NC_004327.2	182213	184534	D	XP_966033.1	86170528	3885842	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	184889	185840	D	XP_966034.1	86170533	3885843	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	189009	198075	D	XP_966035.1	86170539	3885844	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	198859	204352	D	XP_966036.1	86170545	3885708	<NULL_VALUE>	DNA helicase, putative
NC_004327.2	204637	206204	R	XP_966037.1	86170551	3885709	<NULL_VALUE>	glyoxalase I, putative
NC_004327.2	206852	211156	R	XP_966038.1	86170557	3885710	<NULL_VALUE>	RAP protein, putative
NC_004327.2	212412	213029	R	XP_966039.1	86170562	3885711	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	213555	214139	D	XP_966040.1	86170567	3885712	<NULL_VALUE>	mitochondrial ribosomal protein L24 precursor, putative
NC_004327.2	217237	219504	D	XP_966041.1	86170571	3885713	<NULL_VALUE>	RNA binding protein, putative
NC_004327.2	220404	221810	R	XP_966042.1	86170576	3885714	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	222736	224284	D	XP_966043.1	86170581	3885701	<NULL_VALUE>	serine/threonine protein kinase, Pfnek-5
NC_004327.2	224610	225092	R	XP_966044.1	86170585	3885702	<NULL_VALUE>	calcium-binding protein, putative
NC_004327.2	225343	227443	R	XP_966045.1	86170590	3885703	<NULL_VALUE>	cyclin dependent kinase binding protein, putative
NC_004327.2	228129	234832	R	XP_966046.1	86170595	3885704	<NULL_VALUE>	nucleoside diphosphate kinase, putative
NC_004327.2	236394	237248	D	XP_966047.1	86170600	3885705	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	237808	244518	R	XP_966048.1	86170605	3885706	<NULL_VALUE>	DNA repair-like protein, putative
NC_004327.2	247637	249163	D	XP_966049.1	86170610	3885707	<NULL_VALUE>	long chain polyunsaturated fatty acid elongation enzyme, putative
NC_004327.2	250609	253800	R	XP_966050.1	86170616	3885780	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	257600	259970	D	XP_966051.1	86170621	3885781	<NULL_VALUE>	RNA binding protein, putative
NC_004327.2	261027	261941	R	XP_966052.1	86170625	3885782	<NULL_VALUE>	ubiquitin conjugating enzyme E2, putative
NC_004327.2	262822	263190	D	XP_966053.1	86170630	3885783	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	263932	264826	R	XP_966054.2	296004624	3885784	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	265835	268395	R	XP_966055.1	86170640	3885785	<NULL_VALUE>	polypyrimidine tract binding protein, putative
NC_004327.2	270328	277758	R	XP_966056.2	296004626	3885882	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	282045	287013	D	XP_966057.2	296004628	3885883	<NULL_VALUE>	coatomer alpha subunit, putative
NC_004327.2	288373	289272	R	XP_966058.1	86170657	3885884	<NULL_VALUE>	probable protein, unknown function
NC_004327.2	290422	291081	R	XP_966059.1	86170662	3885885	<NULL_VALUE>	glutaredoxin-like protein, putative
NC_004327.2	293860	296793	D	XP_966060.1	86170667	3885886	<NULL_VALUE>	translation initiation factor IF-2, putative
NC_004327.2	297937	301193	D	XP_966061.2	296004630	3885887	<NULL_VALUE>	MYND finger protein, putative
NC_004327.2	301870	303286	R	XP_966062.1	86170678	3885901	<NULL_VALUE>	conserved Plasmodium membrane protein, unknown function
NC_004327.2	304634	306038	D	XP_966063.1	86170683	3885902	PfUROD	PFF0360w
NC_004327.2	306380	309957	R	XP_966064.2	296004632	3885903	<NULL_VALUE>	G-protein associated signal transduction protein, putative
NC_004327.2	311546	313111	D	XP_966065.1	86170689	3885904	<NULL_VALUE>	para-hydroxybenzoate--polyprenyltransferase (4-hydroxybenzoate octaprenyltransferase), putative
NC_004327.2	313852	316878	R	XP_966066.2	296004634	3885833	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	320736	328994	D	XP_966067.1	86170701	3885834	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	329533	331721	R	XP_966068.1	86170706	3885835	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	332339	334930	D	XP_966069.1	86170711	3885836	<NULL_VALUE>	conserved Plasmodium protein, unknown function
NC_004327.2	335103	337364	R	XP_966070.1	86170716	3885837	<NULL_VALUE>	conserved protein, unknown function
